portfolio_id,ticker,sector,investment_horizon,shares_held,current_price,cost_basis_per_share,total_position_cost,position_dollars,total_portfolio_value,weight,stock_beta,target_beta,actual_beta,stock_sharpe,portfolio_sharpe,weekly_return,weekly_dollar_change,monthly_return,monthly_dollar_change,ytd_return,ytd_dollar_change,one_year_return,one_year_dollar_change,portfolio_inception
8,DIA,Dow Jones Industrial ETF,Long Term,11.1654,$990.56,$1126.09,"$12,573.25","$11,059.96","$149,741.96",7.39%,0.76,0.64,0.69,0.10,1.23,-0.08%,$-10.06,-0.34%,$-43.11,-4.17%,$-524.49,-64.26%,"$-8,079.95",2009-11-18
8,COST,Consumer Defensive,Long Term,16.1396,$934.50,$952.83,"$15,378.30","$15,082.43","$149,741.96",10.07%,0.62,0.64,0.69,1.20,1.23,0.00%,$0.25,0.01%,$1.09,0.09%,$13.21,1.32%,$203.58,2009-11-18
8,WMT,Consumer Defensive,Long Term,18.4961,$811.32,$1165.87,"$21,564.05","$15,006.26","$149,741.96",10.02%,0.61,0.64,0.69,1.73,1.23,-0.11%,$-24.71,-0.49%,$-105.90,-5.97%,"$-1,288.44",-92.05%,"$-19,849.09",2009-11-18
8,PEG,Utilities,Long Term,4.3764,$164.36,$172.92,$756.77,$719.31,"$149,741.96",0.48%,0.51,0.64,0.69,0.89,1.23,-0.07%,$-0.49,-0.28%,$-2.12,-3.41%,$-25.77,-52.46%,$-396.98,2009-11-18
8,EIX,Utilities,Long Term,1.2286,$572.96,$349.64,$429.57,$703.93,"$149,741.96",0.47%,0.47,0.64,0.69,-0.68,1.23,-0.10%,$-0.45,-0.45%,$-1.92,-5.45%,$-23.40,-83.91%,$-360.46,2009-11-18
8,TTWO,Technology,Long Term,88.0416,$412.46,$454.13,"$39,982.33","$36,313.64","$149,741.96",24.25%,0.66,0.64,0.69,1.18,1.23,-0.07%,$-26.51,-0.28%,$-113.62,-3.46%,"$-1,382.36",-53.26%,"$-21,295.94",2009-11-18
8,IBM,Technology,Long Term,48.4706,$730.27,$563.56,"$27,316.09","$35,396.63","$149,741.96",23.64%,0.71,0.64,0.69,0.85,1.23,-0.07%,$-19.75,-0.31%,$-84.65,-3.77%,"$-1,029.89",-58.08%,"$-15,865.88",2009-11-18
9,SPY,S&P 500 Index ETF,Long Term,2.1402,$300.08,$382.55,$818.73,$642.22,"$5,569.52",11.53%,1.00,1.07,0.74,0.04,0.47,0.05%,$0.41,0.21%,$1.76,2.61%,$21.39,39.77%,$325.63,2010-01-23
9,IVV,S&P 500 Index ETF,Long Term,1.7582,$360.94,$495.70,$871.54,$634.61,"$5,569.52",11.39%,0.97,1.07,0.74,0.03,0.47,0.01%,$0.09,0.04%,$0.39,0.55%,$4.75,8.31%,$72.39,2010-01-23
9,PEG,Utilities,Long Term,5.1577,$164.36,$172.92,$891.87,$847.72,"$5,569.52",15.22%,0.51,1.07,0.74,0.89,0.47,-0.07%,$-0.59,-0.28%,$-2.53,-3.45%,$-30.73,-52.46%,$-467.85,2010-01-23
9,EIX,Utilities,Long Term,1.4384,$572.96,$349.64,$502.92,$824.17,"$5,569.52",14.80%,0.47,1.07,0.74,-0.68,0.47,-0.11%,$-0.53,-0.45%,$-2.28,-5.51%,$-27.72,-83.91%,$-422.01,2010-01-23
9,EL,Consumer Defensive,Long Term,0.6913,$81.15,$87.62,$60.57,$56.10,"$5,569.52",1.01%,1.18,1.07,0.74,-1.73,0.47,-0.05%,$-0.03,-0.20%,$-0.12,-2.44%,$-1.48,-37.16%,$-22.51,2010-01-23
9,TGT,Consumer Defensive,Long Term,0.1198,$426.36,$418.42,$50.13,$51.06,"$5,569.52",0.92%,0.79,1.07,0.74,-1.44,0.47,-0.10%,$-0.05,-0.42%,$-0.21,-5.11%,$-2.56,-77.85%,$-39.02,2010-01-23
9,COST,Consumer Defensive,Long Term,0.0492,$934.50,$952.83,$46.88,$46.01,"$5,569.52",0.83%,0.62,1.07,0.74,1.20,0.47,0.00%,$0.00,0.01%,$0.00,0.09%,$0.04,1.32%,$0.62,2010-01-23
9,CHTR,Communication Services,Long Term,4.3511,$567.13,$488.28,"$2,124.56","$2,467.63","$5,569.52",44.31%,0.77,1.07,0.74,0.68,0.47,-0.04%,$-0.84,-0.17%,$-3.59,-2.06%,$-43.67,-31.29%,$-664.85,2010-01-23
10,SPY,S&P 500 Index ETF,Short Term,124.9044,$300.08,$382.55,"$47,782.18","$37,481.32","$349,086.15",10.74%,1.00,1.05,0.86,0.04,-0.23,0.04%,$20.71,0.19%,$88.75,2.26%,"$1,079.78",39.77%,"$19,004.20",2007-09-09
10,IVV,S&P 500 Index ETF,Short Term,102.7108,$360.94,$495.70,"$50,913.74","$37,072.43","$349,086.15",10.62%,0.97,1.05,0.86,0.03,-0.23,0.01%,$4.61,0.04%,$19.75,0.47%,$240.26,8.31%,"$4,228.60",2007-09-09
10,VOO,S&P 500 Index ETF,Short Term,3084.6471,$11.93,$10.77,"$33,221.65","$36,799.84","$349,086.15",10.54%,0.95,1.05,0.86,0.03,-0.23,4.86%,"$1,613.71",20.82%,"$6,915.90",253.28%,"$84,143.39",4457.71%,"$1,480,923.65",2007-09-09
10,CAT,Industrials,Short Term,24.1918,$672.88,$923.59,"$22,343.30","$16,278.20","$349,086.15",4.66%,1.10,1.05,0.86,-0.76,-0.23,-0.07%,$-16.62,-0.32%,$-71.24,-3.88%,$-866.81,-68.28%,"$-15,255.83",2007-09-09
10,NFLX,Consumer Cyclical,Short Term,37.4576,$480.01,$419.33,"$15,707.10","$17,980.03","$349,086.15",5.15%,1.02,1.05,0.86,1.18,-0.23,0.13%,$20.34,0.55%,$87.16,6.75%,"$1,060.41",118.82%,"$18,663.25",2007-09-09
10,SIRI,Consumer Cyclical,Short Term,97.8062,$182.90,$186.41,"$18,232.05","$17,888.76","$349,086.15",5.12%,1.09,1.05,0.86,-0.72,-0.23,-0.10%,$-17.73,-0.42%,$-76.01,-5.07%,$-924.74,-89.27%,"$-16,275.44",2007-09-09
10,SEE,Consumer Cyclical,Short Term,104.7581,$169.02,$138.06,"$14,462.90","$17,706.22","$349,086.15",5.07%,1.11,1.05,0.86,-0.74,-0.23,-0.09%,$-12.81,-0.38%,$-54.88,-4.62%,$-667.71,-81.25%,"$-11,751.76",2007-09-09
10,EMN,Basic Materials,Short Term,95.8065,$261.80,$188.03,"$18,014.50","$25,082.13","$349,086.15",7.19%,1.01,1.05,0.86,-0.84,-0.23,-0.06%,$-11.52,-0.27%,$-49.39,-3.34%,$-600.86,-58.70%,"$-10,575.12",2007-09-09
10,FMC,Basic Materials,Short Term,76.1416,$294.12,$393.03,"$29,925.93","$22,394.76","$349,086.15",6.42%,0.80,1.05,0.86,-0.75,-0.23,-0.10%,$-29.53,-0.42%,$-126.57,-5.15%,"$-1,539.90",-90.56%,"$-27,102.22",2007-09-09
10,MLM,Basic Materials,Short Term,2098.0709,$10.43,$13.20,"$27,694.54","$21,882.88","$349,086.15",6.27%,0.76,1.05,0.86,-0.84,-0.23,3.97%,"$1,100.73",17.03%,"$4,717.43",207.24%,"$57,395.35",3647.50%,"$1,010,158.20",2007-09-09
10,VMC,Basic Materials,Short Term,48.3131,$450.29,$262.18,"$12,666.73","$21,754.91","$349,086.15",6.23%,0.75,1.05,0.86,-0.40,-0.23,-0.01%,$-1.09,-0.04%,$-4.69,-0.45%,$-57.03,-7.92%,"$-1,003.70",2007-09-09
10,PEG,Utilities,Short Term,467.052,$164.36,$172.92,"$80,762.63","$76,764.67","$349,086.15",21.99%,0.51,1.05,0.86,0.89,-0.23,-0.06%,$-46.17,-0.24%,$-197.85,-2.98%,"$-2,407.18",-52.46%,"$-42,366.29",2007-09-09
11,SPY,S&P 500 Index ETF,Medium Term,364.0976,$300.08,$382.55,"$139,285.54","$109,258.41","$496,592.45",22.00%,1.00,1.38,1.13,0.04,-0.07,0.04%,$58.91,0.18%,$252.46,2.21%,"$3,071.56",39.77%,"$55,397.45",2007-04-03
11,IVV,S&P 500 Index ETF,Medium Term,298.7909,$360.94,$495.70,"$148,110.65","$107,845.59","$496,592.45",21.72%,0.97,1.38,1.13,0.03,-0.07,0.01%,$13.08,0.04%,$56.06,0.46%,$682.05,8.31%,"$12,301.22",2007-04-03
11,BXP,Real Estate,Medium Term,58.0666,$103.48,$98.18,"$5,700.98","$6,008.73","$496,592.45",1.21%,0.94,1.38,1.13,-0.07,-0.07,-0.04%,$-2.35,-0.18%,$-10.06,-2.15%,$-122.39,-38.72%,"$-2,207.40",2007-04-03
11,SPG,Real Estate,Medium Term,9.4595,$614.85,$550.93,"$5,211.52","$5,816.15","$496,592.45",1.17%,0.89,1.38,1.13,-0.00,-0.07,-0.08%,$-4.05,-0.33%,$-17.38,-4.06%,$-211.41,-73.16%,"$-3,812.92",2007-04-03
11,PLD,Real Estate,Medium Term,6.5641,$874.32,$579.41,"$3,803.31","$5,739.11","$496,592.45",1.16%,0.87,1.38,1.13,-0.75,-0.07,-0.09%,$-3.38,-0.38%,$-14.47,-4.63%,$-176.04,-83.48%,"$-3,174.92",2007-04-03
11,DHR,Healthcare,Medium Term,2.2495,$528.61,$746.60,"$1,679.48","$1,189.10","$496,592.45",0.24%,0.83,1.38,1.13,-0.89,-0.07,-0.08%,$-1.33,-0.34%,$-5.72,-4.14%,$-69.55,-74.69%,"$-1,254.39",2007-04-03
11,TMO,Healthcare,Medium Term,3.2442,$333.67,$272.06,$882.62,"$1,082.49","$496,592.45",0.22%,0.70,1.38,1.13,-1.12,-0.07,0.07%,$0.58,0.28%,$2.46,3.40%,$29.99,61.28%,$540.87,2007-04-03
11,COF,Financial Services,Medium Term,338.4738,$289.80,$352.75,"$119,396.63","$98,089.70","$496,592.45",19.75%,1.37,1.38,1.13,0.43,-0.07,-0.06%,$-69.09,-0.25%,$-296.12,-3.02%,"$-3,602.79",-54.42%,"$-64,978.51",2007-04-03
11,ORCL,Technology,Medium Term,34.505,$720.82,$694.80,"$23,974.07","$24,871.88","$496,592.45",5.01%,1.39,1.38,1.13,0.27,-0.07,-0.09%,$-20.65,-0.37%,$-88.48,-4.49%,"$-1,076.52",-80.99%,"$-19,415.62",2007-04-03
11,AMZN,Consumer Cyclical,Medium Term,88.6252,$489.95,$532.09,"$47,156.58","$43,421.93","$496,592.45",8.74%,1.31,1.38,1.13,-0.04,-0.07,-0.07%,$-32.77,-0.30%,$-140.42,-3.62%,"$-1,708.46",-65.34%,"$-30,813.21",2007-04-03
11,SEE,Consumer Cyclical,Medium Term,230.2819,$169.02,$138.06,"$31,792.72","$38,922.25","$496,592.45",7.84%,1.11,1.38,1.13,-0.74,-0.07,-0.09%,$-27.47,-0.37%,$-117.73,-4.51%,"$-1,432.33",-81.25%,"$-25,833.02",2007-04-03
11,SIRI,Consumer Cyclical,Medium Term,210.346,$182.90,$186.41,"$39,210.60","$38,472.28","$496,592.45",7.75%,1.09,1.38,1.13,-0.72,-0.07,-0.09%,$-37.22,-0.41%,$-159.51,-4.95%,"$-1,940.75",-89.27%,"$-35,002.63",2007-04-03
11,PH,Industrials,Medium Term,10.1108,$413.29,$305.58,"$3,089.66","$4,178.69","$496,592.45",0.84%,1.39,1.38,1.13,0.10,-0.07,0.09%,$2.80,0.39%,$11.99,4.72%,$145.82,85.12%,"$2,630.02",2007-04-03
11,ETN,Industrials,Medium Term,9.4319,$429.68,$294.85,"$2,781.00","$4,052.70","$496,592.45",0.82%,1.45,1.38,1.13,-0.28,-0.07,-0.01%,$-0.18,-0.03%,$-0.78,-0.34%,$-9.50,-6.16%,$-171.38,2007-04-03
11,EMR,Industrials,Medium Term,8.9144,$431.07,$333.24,"$2,970.63","$3,842.71","$496,592.45",0.77%,1.21,1.38,1.13,-0.37,-0.07,-0.07%,$-2.21,-0.32%,$-9.45,-3.87%,$-115.03,-69.84%,"$-2,074.56",2007-04-03
11,BA,Industrials,Medium Term,5.5088,$689.94,$696.87,"$3,838.92","$3,800.71","$496,592.45",0.77%,1.19,1.38,1.13,-0.17,-0.07,-0.08%,$-3.16,-0.35%,$-13.56,-4.30%,$-164.99,-77.51%,"$-2,975.69",2007-04-03
12,SPY,S&P 500 Index ETF,Medium Term,42.6555,$300.08,$382.55,"$16,317.86","$12,800.07","$79,042.76",16.19%,1.00,1.23,1.08,0.04,-0.53,0.05%,$8.23,0.22%,$35.29,2.63%,$429.38,39.77%,"$6,490.03",2010-03-04
12,IVV,S&P 500 Index ETF,Medium Term,35.0324,$360.94,$495.70,"$17,365.56","$12,644.60","$79,042.76",16.00%,0.97,1.23,1.08,0.03,-0.53,0.01%,$1.83,0.05%,$7.84,0.55%,$95.42,8.31%,"$1,442.28",2010-03-04
12,CHTR,Communication Services,Medium Term,21.8457,$567.13,$488.28,"$10,666.82","$12,389.33","$79,042.76",15.67%,0.77,1.23,1.08,0.68,-0.53,-0.04%,$-4.24,-0.17%,$-18.15,-2.07%,$-220.84,-31.29%,"$-3,338.02",2010-03-04
12,CMCSA,Communication Services,Medium Term,451.6051,$24.94,$15.60,"$7,045.04","$11,263.03","$79,042.76",14.25%,0.63,1.23,1.08,-0.62,-0.53,0.15%,$10.43,0.63%,$44.69,7.72%,$543.78,116.67%,"$8,219.21",2010-03-04
12,ROKU,Communication Services,Medium Term,13.7127,$780.29,$664.27,"$9,108.94","$10,699.88","$79,042.76",13.54%,1.90,1.23,1.08,0.18,-0.53,-0.12%,$-10.52,-0.49%,$-45.07,-6.02%,$-548.33,-90.99%,"$-8,288.09",2010-03-04
12,EL,Consumer Defensive,Medium Term,49.4823,$81.15,$87.62,"$4,335.64","$4,015.49","$79,042.76",5.08%,1.18,1.23,1.08,-1.73,-0.53,-0.05%,$-2.04,-0.20%,$-8.76,-2.46%,$-106.59,-37.16%,"$-1,611.14",2010-03-04
12,DVN,Energy,Medium Term,24.5671,$619.95,$317.35,"$7,796.37","$15,230.36","$79,042.76",19.27%,1.24,1.23,1.08,-1.60,-0.53,-0.12%,$-9.01,-0.50%,$-38.62,-6.03%,$-469.93,-91.11%,"$-7,103.09",2010-03-04
13,SPY,S&P 500 Index ETF,Medium Term,31.3092,$300.08,$382.55,"$11,977.33","$9,395.27","$66,595.37",14.11%,1.00,1.38,1.08,0.04,-0.55,0.04%,$5.15,0.18%,$22.07,2.24%,$268.57,39.77%,"$4,763.69",2007-07-21
13,IVV,S&P 500 Index ETF,Medium Term,25.6934,$360.94,$495.70,"$12,736.22","$9,273.78","$66,595.37",13.93%,0.97,1.38,1.08,0.03,-0.55,0.01%,$1.14,0.04%,$4.90,0.47%,$59.64,8.31%,"$1,057.80",2007-07-21
13,CE,Basic Materials,Medium Term,3.7393,$971.01,$1286.66,"$4,811.21","$3,630.92","$66,595.37",5.45%,1.41,1.38,1.08,-2.27,-0.55,-0.10%,$-5.05,-0.45%,$-21.64,-5.47%,$-263.27,-97.06%,"$-4,669.60",2007-07-21
13,ALB,Basic Materials,Medium Term,5.822,$550.84,$574.62,"$3,345.44","$3,207.00","$66,595.37",4.82%,1.64,1.38,1.08,-1.23,-0.55,-0.10%,$-3.26,-0.42%,$-13.99,-5.09%,$-170.18,-90.22%,"$-3,018.42",2007-07-21
13,PEG,Utilities,Medium Term,5.8218,$164.36,$172.92,"$1,006.71",$956.87,"$66,595.37",1.44%,0.51,1.38,1.08,0.89,-0.55,-0.06%,$-0.57,-0.24%,$-2.45,-2.96%,$-29.77,-52.46%,$-528.10,2007-07-21
13,EIX,Utilities,Medium Term,1.6109,$572.96,$349.64,$563.24,$923.00,"$66,595.37",1.39%,0.47,1.38,1.08,-0.68,-0.55,-0.09%,$-0.51,-0.39%,$-2.19,-4.73%,$-26.65,-83.91%,$-472.62,2007-07-21
13,NEE,Utilities,Medium Term,0.9171,$830.96,$980.04,$898.79,$762.11,"$66,595.37",1.14%,0.28,1.38,1.08,0.10,-0.55,-0.10%,$-0.91,-0.43%,$-3.89,-5.26%,$-47.27,-93.28%,$-838.39,2007-07-21
13,ETR,Utilities,Medium Term,0.9417,$800.30,$415.46,$391.24,$753.64,"$66,595.37",1.13%,0.27,1.38,1.08,1.67,-0.55,-0.09%,$-0.34,-0.37%,$-1.46,-4.53%,$-17.71,-80.30%,$-314.18,2007-07-21
13,DHR,Healthcare,Medium Term,1.5929,$528.61,$746.60,"$1,189.26",$842.00,"$66,595.37",1.26%,0.83,1.38,1.08,-0.89,-0.55,-0.08%,$-0.96,-0.35%,$-4.12,-4.21%,$-50.08,-74.69%,$-888.25,2007-07-21
13,TMO,Healthcare,Medium Term,2.2972,$333.67,$272.06,$624.98,$766.51,"$66,595.37",1.15%,0.70,1.38,1.08,-1.12,-0.55,0.07%,$0.41,0.28%,$1.77,3.45%,$21.59,61.28%,$382.99,2007-07-21
13,LLY,Healthcare,Medium Term,15.3863,$49.44,$67.54,"$1,039.19",$760.70,"$66,595.37",1.14%,0.69,1.38,1.08,-0.08,-0.55,1.06%,$11.05,4.56%,$47.36,55.45%,$576.23,983.51%,"$10,220.50",2007-07-21
13,PH,Industrials,Medium Term,12.5017,$413.29,$305.58,"$3,820.27","$5,166.82","$66,595.37",7.76%,1.39,1.38,1.08,0.10,-0.55,0.09%,$3.52,0.39%,$15.07,4.80%,$183.34,85.12%,"$3,251.94",2007-07-21
13,ETN,Industrials,Medium Term,11.6623,$429.68,$294.85,"$3,438.63","$5,011.04","$66,595.37",7.52%,1.45,1.38,1.08,-0.28,-0.55,-0.01%,$-0.23,-0.03%,$-0.98,-0.35%,$-11.95,-6.16%,$-211.90,2007-07-21
13,EMR,Industrials,Medium Term,11.0223,$431.07,$333.24,"$3,673.07","$4,751.40","$66,595.37",7.13%,1.21,1.38,1.08,-0.37,-0.55,-0.08%,$-2.77,-0.32%,$-11.89,-3.94%,$-144.62,-69.84%,"$-2,565.11",2007-07-21
13,BA,Industrials,Medium Term,6.8114,$689.94,$696.87,"$4,746.66","$4,699.47","$66,595.37",7.06%,1.19,1.38,1.08,-0.17,-0.55,-0.08%,$-3.98,-0.36%,$-17.05,-4.37%,$-207.44,-77.51%,"$-3,679.31",2007-07-21
13,BXP,Real Estate,Medium Term,77.0702,$103.48,$98.18,"$7,566.75","$7,975.22","$66,595.37",11.98%,0.94,1.38,1.08,-0.07,-0.55,-0.04%,$-3.17,-0.18%,$-13.58,-2.18%,$-165.18,-38.72%,"$-2,929.82",2007-07-21
13,SPG,Real Estate,Medium Term,12.5553,$614.85,$550.93,"$6,917.09","$7,719.61","$66,595.37",11.59%,0.89,1.38,1.08,-0.00,-0.55,-0.08%,$-5.47,-0.34%,$-23.45,-4.12%,$-285.32,-73.16%,"$-5,060.76",2007-07-21
14,SPY,S&P 500 Index ETF,Medium Term,19.2062,$300.08,$382.55,"$7,347.33","$5,763.40","$38,774.91",14.86%,1.00,1.35,0.94,0.04,-0.55,0.04%,$3.11,0.18%,$13.32,2.21%,$162.03,39.77%,"$2,922.22",2007-04-03
14,IVV,S&P 500 Index ETF,Medium Term,15.7639,$360.94,$495.70,"$7,814.17","$5,689.82","$38,774.91",14.67%,0.97,1.35,0.94,0.03,-0.55,0.01%,$0.69,0.04%,$2.96,0.46%,$35.98,8.31%,$649.00,2007-04-03
14,VOO,S&P 500 Index ETF,Medium Term,472.8223,$11.93,$10.77,"$5,092.30","$5,640.77","$38,774.91",14.55%,0.95,1.35,0.94,0.03,-0.55,4.74%,$241.38,20.31%,"$1,034.48",247.16%,"$12,586.19",4457.71%,"$226,999.62",2007-04-03
14,PEG,Utilities,Medium Term,18.0503,$164.36,$172.92,"$3,121.26","$2,966.75","$38,774.91",7.65%,0.51,1.35,0.94,0.89,-0.55,-0.06%,$-1.74,-0.24%,$-7.46,-2.91%,$-90.78,-52.46%,"$-1,637.34",2007-04-03
14,EIX,Utilities,Medium Term,4.9994,$572.96,$349.64,"$1,747.99","$2,864.45","$38,774.91",7.39%,0.47,1.35,0.94,-0.68,-0.55,-0.09%,$-1.56,-0.38%,$-6.68,-4.65%,$-81.33,-83.91%,"$-1,466.77",2007-04-03
14,NEE,Utilities,Medium Term,2.8624,$830.96,$980.04,"$2,805.27","$2,378.52","$38,774.91",6.13%,0.28,1.35,0.94,0.10,-0.55,-0.10%,$-2.78,-0.43%,$-11.92,-5.17%,$-145.09,-93.28%,"$-2,616.72",2007-04-03
14,AMZN,Consumer Cyclical,Medium Term,6.8562,$489.95,$532.09,"$3,648.12","$3,359.19","$38,774.91",8.66%,1.31,1.35,0.94,-0.04,-0.55,-0.07%,$-2.53,-0.30%,$-10.86,-3.62%,$-132.17,-65.34%,"$-2,383.76",2007-04-03
14,ROKU,Communication Services,Medium Term,0.9482,$780.29,$664.27,$629.86,$739.87,"$38,774.91",1.91%,1.90,1.35,0.94,0.18,-0.55,-0.10%,$-0.61,-0.41%,$-2.61,-5.04%,$-31.78,-90.99%,$-573.10,2007-04-03
14,CHTR,Communication Services,Medium Term,1.2776,$567.13,$488.28,$623.83,$724.56,"$38,774.91",1.87%,0.77,1.35,0.94,0.68,-0.55,-0.03%,$-0.21,-0.14%,$-0.89,-1.74%,$-10.82,-31.29%,$-195.22,2007-04-03
14,CMCSA,Communication Services,Medium Term,26.1877,$24.94,$15.60,$408.53,$653.12,"$38,774.91",1.68%,0.63,1.35,0.94,-0.62,-0.55,0.12%,$0.51,0.53%,$2.17,6.47%,$26.43,116.67%,$476.62,2007-04-03
14,TMUS,Communication Services,Medium Term,0.5481,$912.31,$686.55,$376.30,$500.05,"$38,774.91",1.29%,0.33,1.35,0.94,2.03,-0.55,-0.07%,$-0.25,-0.28%,$-1.07,-3.45%,$-12.99,-62.26%,$-234.29,2007-04-03
14,DVN,Energy,Medium Term,6.0444,$619.95,$317.35,"$1,918.19","$3,747.20","$38,774.91",9.66%,1.24,1.35,0.94,-1.60,-0.55,-0.10%,$-1.86,-0.42%,$-7.96,-5.05%,$-96.90,-91.11%,"$-1,747.62",2007-04-03
14,HAL,Energy,Medium Term,3.844,$974.83,$1292.28,"$4,967.52","$3,747.20","$38,774.91",9.66%,1.24,1.35,0.94,-1.71,-0.55,-0.10%,$-5.20,-0.45%,$-22.27,-5.45%,$-270.96,-98.38%,"$-4,886.93",2007-04-03
15,VOO,S&P 500 Index ETF,Short Term,1014.1693,$11.93,$10.77,"$10,922.60","$12,099.04","$97,711.82",12.38%,0.95,0.87,0.90,0.03,0.14,5.20%,$567.67,22.27%,"$2,432.87",271.00%,"$29,599.87",4457.71%,"$486,897.61",2008-11-02
15,IVV,S&P 500 Index ETF,Short Term,33.2745,$360.94,$495.70,"$16,494.17","$12,010.08","$97,711.82",12.29%,0.97,0.87,0.90,0.03,0.14,0.01%,$1.60,0.04%,$6.84,0.50%,$83.28,8.31%,"$1,369.91",2008-11-02
15,SPY,S&P 500 Index ETF,Short Term,39.5782,$300.08,$382.55,"$15,140.64","$11,876.63","$97,711.82",12.15%,1.00,0.87,0.90,0.04,0.14,0.05%,$7.02,0.20%,$30.09,2.42%,$366.08,39.77%,"$6,021.82",2008-11-02
15,FMC,Basic Materials,Short Term,0.3052,$294.12,$393.03,$119.95,$89.77,"$97,711.82",0.09%,0.80,0.87,0.90,-0.75,0.14,-0.11%,$-0.13,-0.45%,$-0.54,-5.51%,$-6.60,-90.56%,$-108.63,2008-11-02
15,MLM,Basic Materials,Short Term,8.4286,$10.43,$13.20,$111.26,$87.91,"$97,711.82",0.09%,0.76,0.87,0.90,-0.84,0.14,4.25%,$4.73,18.23%,$20.28,221.74%,$246.70,3647.50%,"$4,058.12",2008-11-02
15,VMC,Basic Materials,Short Term,0.1942,$450.29,$262.18,$50.92,$87.44,"$97,711.82",0.09%,0.75,0.87,0.90,-0.40,0.14,-0.01%,$-0.00,-0.04%,$-0.02,-0.48%,$-0.25,-7.92%,$-4.03,2008-11-02
15,PLD,Real Estate,Short Term,4.5386,$874.32,$579.41,"$2,629.71","$3,968.23","$97,711.82",4.06%,0.87,0.87,0.90,-0.75,0.14,-0.10%,$-2.56,-0.42%,$-10.97,-5.07%,$-133.45,-83.48%,"$-2,195.23",2008-11-02
15,SPG,Real Estate,Short Term,6.3894,$614.85,$550.93,"$3,520.11","$3,928.55","$97,711.82",4.02%,0.89,0.87,0.90,-0.00,0.14,-0.09%,$-3.00,-0.37%,$-12.87,-4.45%,$-156.57,-73.16%,"$-2,575.43",2008-11-02
15,TGT,Consumer Defensive,Short Term,2.2015,$426.36,$418.42,$921.15,$938.65,"$97,711.82",0.96%,0.79,0.87,0.90,-1.44,0.14,-0.09%,$-0.84,-0.39%,$-3.58,-4.73%,$-43.60,-77.85%,$-717.12,2008-11-02
15,COST,Consumer Defensive,Short Term,0.9155,$934.50,$952.83,$872.32,$855.54,"$97,711.82",0.88%,0.62,0.87,0.90,1.20,0.14,0.00%,$0.01,0.01%,$0.06,0.08%,$0.70,1.32%,$11.55,2008-11-02
15,MTCH,Technology,Short Term,1.4105,$732.18,$965.24,"$1,361.47","$1,032.75","$97,711.82",1.06%,0.84,0.87,0.90,-0.33,0.14,-0.11%,$-1.54,-0.48%,$-6.60,-5.90%,$-80.32,-97.04%,"$-1,321.17",2008-11-02
15,CSCO,Technology,Short Term,2.015,$507.32,$460.87,$928.65,"$1,022.26","$97,711.82",1.05%,0.82,0.87,0.90,0.59,0.14,-0.10%,$-0.95,-0.44%,$-4.06,-5.32%,$-49.41,-87.52%,$-812.74,2008-11-02
15,MSFT,Technology,Short Term,14.3483,$70.15,$44.48,$638.21,"$1,006.53","$97,711.82",1.03%,0.95,0.87,0.90,-0.45,0.14,0.90%,$5.76,3.87%,$24.67,47.04%,$300.20,773.74%,"$4,938.11",2008-11-02
15,ADBE,Technology,Short Term,39.5183,$25.47,$19.16,$757.17,"$1,006.53","$97,711.82",1.03%,0.95,0.87,0.90,-0.81,0.14,2.01%,$15.24,8.63%,$65.33,104.97%,$794.80,1726.67%,"$13,073.84",2008-11-02
15,IRM,Industrials,Short Term,27.1979,$446.28,$520.82,"$14,165.21","$12,137.89","$97,711.82",12.42%,0.87,0.87,0.90,0.30,0.14,-0.10%,$-13.87,-0.42%,$-59.43,-5.10%,$-723.01,-83.96%,"$-11,893.10",2008-11-02
15,FDX,Industrials,Short Term,36.0008,$335.47,$276.48,"$9,953.50","$12,077.20","$97,711.82",12.36%,0.88,0.87,0.90,-0.69,0.14,-0.03%,$-2.87,-0.12%,$-12.31,-1.50%,$-149.75,-24.75%,"$-2,463.35",2008-11-02
15,MMM,Industrials,Short Term,29.1307,$410.42,$253.66,"$7,389.29","$11,955.82","$97,711.82",12.24%,0.90,0.87,0.90,1.13,0.14,-0.05%,$-4.01,-0.23%,$-17.18,-2.83%,$-209.06,-46.54%,"$-3,438.88",2008-11-02
15,DE,Industrials,Short Term,266.3046,$43.30,$43.43,"$11,565.61","$11,530.99","$97,711.82",11.80%,0.77,0.87,0.90,0.39,0.14,1.12%,$129.86,4.81%,$556.54,58.55%,"$6,771.22",963.04%,"$111,381.90",2008-11-02
16,IVV,S&P 500 Index ETF,Long Term,4.9405,$360.94,$495.70,"$2,449.01","$1,783.24","$12,907.66",13.82%,0.97,0.97,0.88,0.03,-0.44,0.01%,$0.23,0.04%,$1.00,0.50%,$12.20,8.31%,$203.40,2008-08-11
16,VOO,S&P 500 Index ETF,Long Term,148.3252,$11.93,$10.77,"$1,597.46","$1,769.52","$12,907.66",13.71%,0.95,0.97,0.88,0.03,-0.44,5.13%,$81.89,21.97%,$350.96,267.30%,"$4,270.04",4457.71%,"$71,210.19",2008-08-11
16,MMM,Industrials,Long Term,4.0992,$410.42,$253.66,"$1,039.80","$1,682.39","$12,907.66",13.03%,0.90,0.97,0.88,1.13,-0.44,-0.05%,$-0.56,-0.23%,$-2.38,-2.79%,$-29.02,-46.54%,$-483.91,2008-08-11
